YEAR,MONTH,DAY_NAME,INTERVAL_TIME,PRODUCTION_METHOD,Count
2022,May,Saturday,10:00 - 11:59,Third Party,56
2022,May,Saturday,12:00 - 13:59,Genius Live Plus,9
2022,May,Saturday,12:00 - 13:59,MyCujoo,7
2022,May,Saturday,12:00 - 13:59,Third Party,55
2022,May,Saturday,14:00 - 15:59,Genius Live Plus,20
2022,May,Saturday,14:00 - 15:59,Genius Live Production,5
2022,May,Saturday,14:00 - 15:59,Third Party,65
2022,May,Saturday,16:00 - 17:59,Genius Live Plus,21
2022,May,Saturday,16:00 - 17:59,Genius Live Production,3
2022,May,Saturday,16:00 - 17:59,MyCujoo,1
2022,May,Saturday,16:00 - 17:59,Third Party,70
2022,May,Saturday,18:00 - 19:59,Genius Live Plus,6
2022,May,Saturday,18:00 - 19:59,Genius Live Production,10
2022,May,Saturday,18:00 - 19:59,MyCujoo,62
2022,May,Saturday,18:00 - 19:59,Third Party,66
2022,May,Saturday,2:00 - 3:59,Genius Live Production,1
2022,May,Saturday,2:00 - 3:59,MyCujoo,2
2022,May,Saturday,2:00 - 3:59,Third Party,87
2022,May,Saturday,20:00 - 21:59,Genius Live Plus,3
2022,May,Saturday,20:00 - 21:59,MyCujoo,2
2022,May,Saturday,20:00 - 21:59,Third Party,22
2022,May,Saturday,22:00 - 23:59,Genius Live Plus,1
2022,May,Saturday,22:00 - 23:59,MyCujoo,13
2022,May,Saturday,22:00 - 23:59,Third Party,37
2022,May,Saturday,4:00 - 5:59,Third Party,37
2022,May,Saturday,6:00 - 7:59,MyCujoo,3
2022,May,Saturday,6:00 - 7:59,Third Party,62
2022,May,Saturday,8:00 - 9:59,Genius Live Plus,1
2022,May,Saturday,8:00 - 9:59,MyCujoo,5
2022,May,Saturday,8:00 - 9:59,Third Party,50
2022,Jun,Sunday,00:00 - 1:59,Genius Live Plus,2
2022,Jun,Sunday,00:00 - 1:59,Genius Live Production,5
2022,Jun,Sunday,00:00 - 1:59,MyCujoo,55
2022,Jun,Sunday,00:00 - 1:59,Third Party,15
2022,Jun,Sunday,10:00 - 11:59,Genius Live Plus,2
2022,Jun,Sunday,10:00 - 11:59,MyCujoo,7
2022,Jun,Sunday,10:00 - 11:59,Third Party,17
2022,Jun,Sunday,12:00 - 13:59,Genius Live Plus,6
2022,Jun,Sunday,12:00 - 13:59,Genius Live Production,1
2022,Jun,Sunday,12:00 - 13:59,MyCujoo,31
2022,Jun,Sunday,12:00 - 13:59,Third Party,16
2022,Jun,Sunday,14:00 - 15:59,Genius Live Plus,1
2022,Jun,Sunday,14:00 - 15:59,Genius Live Production,1
2022,Jun,Sunday,14:00 - 15:59,MyCujoo,6
2022,Jun,Sunday,14:00 - 15:59,Third Party,24
2022,Jun,Sunday,16:00 - 17:59,Genius Live Production,1
2022,Jun,Sunday,16:00 - 17:59,MyCujoo,4
2022,Jun,Sunday,16:00 - 17:59,Third Party,21
2022,Jun,Sunday,18:00 - 19:59,Genius Live Plus,3
2022,Jun,Sunday,18:00 - 19:59,MyCujoo,46
2022,Jun,Sunday,18:00 - 19:59,Third Party,33
2022,Jun,Sunday,2:00 - 3:59,Genius Live Production,4
2022,Jun,Sunday,2:00 - 3:59,MyCujoo,19
2022,Jun,Sunday,2:00 - 3:59,Third Party,17
2022,Jun,Sunday,20:00 - 21:59,Genius Live Plus,3
2022,Jun,Sunday,20:00 - 21:59,Genius Live Production,10
2022,Jun,Sunday,20:00 - 21:59,MyCujoo,25
2022,Jun,Sunday,20:00 - 21:59,Third Party,20
2022,Jun,Sunday,22:00 - 23:59,Genius Live Plus,7
2022,Jun,Sunday,22:00 - 23:59,Genius Live Production,4
2022,Jun,Sunday,22:00 - 23:59,MyCujoo,31
2022,Jun,Sunday,22:00 - 23:59,Third Party,26
2022,Jun,Sunday,4:00 - 5:59,Genius Live Production,3
2022,Jun,Sunday,4:00 - 5:59,MyCujoo,2
2022,Jun,Sunday,4:00 - 5:59,Third Party,7
2022,Jun,Sunday,6:00 - 7:59,Genius Live Plus,1
2022,Jun,Sunday,6:00 - 7:59,Genius Live Production,2
2022,Jun,Sunday,6:00 - 7:59,Third Party,28
2022,Jun,Sunday,8:00 - 9:59,Genius Live Plus,1
2022,Jun,Sunday,8:00 - 9:59,MyCujoo,4
2022,Jun,Sunday,8:00 - 9:59,Third Party,26
2022,Jun,Monday,00:00 - 1:59,Genius Live Production,2
2022,Jun,Monday,00:00 - 1:59,MyCujoo,25
2022,Jun,Monday,00:00 - 1:59,Third Party,14
2022,Jun,Monday,10:00 - 11:59,Genius Live Plus,1
2022,Jun,Monday,10:00 - 11:59,Genius Live Production,1
2022,Jun,Monday,10:00 - 11:59,MyCujoo,1
2022,Jun,Monday,10:00 - 11:59,Third Party,23
2022,Jun,Monday,12:00 - 13:59,Genius Live Plus,1
2022,Jun,Monday,12:00 - 13:59,Third Party,19
2022,Jun,Monday,14:00 - 15:59,Third Party,10
2022,Jun,Monday,18:00 - 19:59,MyCujoo,3
2022,Jun,Monday,18:00 - 19:59,Third Party,15
2022,Jun,Monday,2:00 - 3:59,Genius Live Production,3
2022,Jun,Monday,2:00 - 3:59,MyCujoo,5
2022,Jun,Monday,2:00 - 3:59,Third Party,27
2022,Jun,Monday,20:00 - 21:59,Third Party,7
2022,Jun,Monday,22:00 - 23:59,MyCujoo,3
2022,Jun,Monday,22:00 - 23:59,Third Party,18
2022,Jun,Monday,4:00 - 5:59,Genius Live Production,1
2022,Jun,Monday,4:00 - 5:59,Third Party,2
2022,Jun,Monday,6:00 - 7:59,Genius Live Plus,1
2022,Jun,Monday,6:00 - 7:59,Genius Live Production,1
2022,Jun,Monday,6:00 - 7:59,Third Party,21
2022,Jun,Monday,8:00 - 9:59,Genius Live Plus,1
2022,Jun,Monday,8:00 - 9:59,MyCujoo,1
2022,Jun,Monday,8:00 - 9:59,Third Party,19
2022,Jun,Tuesday,00:00 - 1:59,Genius Live Production,1
2022,Jun,Tuesday,00:00 - 1:59,Third Party,11
2022,Jun,Tuesday,10:00 - 11:59,Genius Live Plus,1
2022,Jun,Tuesday,10:00 - 11:59,Third Party,38
2022,Jun,Tuesday,12:00 - 13:59,Genius Live Plus,1
2022,Jun,Tuesday,12:00 - 13:59,Third Party,24
2022,Jun,Tuesday,14:00 - 15:59,Third Party,7
2022,Jun,Tuesday,16:00 - 17:59,Third Party,6
2022,Jun,Tuesday,18:00 - 19:59,MyCujoo,4
2022,Jun,Tuesday,18:00 - 19:59,Third Party,17
2022,Jun,Tuesday,2:00 - 3:59,Genius Live Production,1
2022,Jun,Tuesday,2:00 - 3:59,Third Party,3
2022,Jun,Tuesday,20:00 - 21:59,Third Party,5
2022,Jun,Tuesday,22:00 - 23:59,MyCujoo,5
2022,Jun,Tuesday,22:00 - 23:59,Third Party,5
2022,Jun,Tuesday,6:00 - 7:59,Genius Live Plus,1
2022,Jun,Tuesday,6:00 - 7:59,Third Party,20
2022,Jun,Tuesday,8:00 - 9:59,Genius Live Plus,1
2022,Jun,Tuesday,8:00 - 9:59,Third Party,30
2022,Jun,Wednesday,00:00 - 1:59,MyCujoo,8
2022,Jun,Wednesday,00:00 - 1:59,Third Party,11
2022,Jun,Wednesday,10:00 - 11:59,Genius Live Plus,1
2022,Jun,Wednesday,10:00 - 11:59,MyCujoo,4
2022,Jun,Wednesday,10:00 - 11:59,Third Party,54
2022,Jun,Wednesday,12:00 - 13:59,Genius Live Plus,3
2022,Jun,Wednesday,12:00 - 13:59,MyCujoo,2
2022,Jun,Wednesday,12:00 - 13:59,Third Party,33
2022,Jun,Wednesday,14:00 - 15:59,Third Party,19
2022,Jun,Wednesday,16:00 - 17:59,Third Party,24
2022,Jun,Wednesday,18:00 - 19:59,MyCujoo,18
2022,Jun,Wednesday,18:00 - 19:59,Third Party,24
2022,Jun,Wednesday,2:00 - 3:59,Genius Live Production,1
2022,Jun,Wednesday,2:00 - 3:59,MyCujoo,1
2022,Jun,Wednesday,2:00 - 3:59,Third Party,9
2022,Jun,Wednesday,20:00 - 21:59,Genius Live Plus,1
2022,Jun,Wednesday,20:00 - 21:59,MyCujoo,1
2022,Jun,Wednesday,20:00 - 21:59,Third Party,7
2022,Jun,Wednesday,22:00 - 23:59,Genius Live Plus,5
2022,Jun,Wednesday,22:00 - 23:59,MyCujoo,39
2022,Jun,Wednesday,22:00 - 23:59,Third Party,22
2022,Jun,Wednesday,4:00 - 5:59,Third Party,1
2022,Jun,Wednesday,6:00 - 7:59,Genius Live Plus,1
2022,Jun,Wednesday,6:00 - 7:59,Third Party,32
2022,Jun,Wednesday,8:00 - 9:59,Genius Live Plus,1
2022,Jun,Wednesday,8:00 - 9:59,MyCujoo,2
2022,Jun,Wednesday,8:00 - 9:59,Third Party,49
2022,Jun,Thursday,00:00 - 1:59,Genius Live Plus,1
2022,Jun,Thursday,00:00 - 1:59,MyCujoo,34
2022,Jun,Thursday,00:00 - 1:59,Third Party,15
2022,Jun,Thursday,10:00 - 11:59,Genius Live Plus,7
2022,Jun,Thursday,10:00 - 11:59,MyCujoo,4
2022,Jun,Thursday,10:00 - 11:59,Third Party,38
2022,Jun,Thursday,12:00 - 13:59,Genius Live Plus,7
2022,Jun,Thursday,12:00 - 13:59,MyCujoo,1
2022,Jun,Thursday,12:00 - 13:59,Third Party,33
2022,Jun,Thursday,14:00 - 15:59,Third Party,17
2022,Jun,Thursday,16:00 - 17:59,Third Party,17
2022,Jun,Thursday,18:00 - 19:59,MyCujoo,10
2022,Jun,Thursday,18:00 - 19:59,Third Party,34
2022,Jun,Thursday,2:00 - 3:59,Genius Live Production,1
2022,Jun,Thursday,2:00 - 3:59,MyCujoo,6
2022,Jun,Thursday,2:00 - 3:59,Third Party,9
2022,Jun,Thursday,20:00 - 21:59,Genius Live Plus,1
2022,Jun,Thursday,20:00 - 21:59,Third Party,6
2022,Jun,Thursday,22:00 - 23:59,Genius Live Plus,2
2022,Jun,Thursday,22:00 - 23:59,MyCujoo,8
2022,Jun,Thursday,22:00 - 23:59,Third Party,14
2022,Jun,Thursday,4:00 - 5:59,MyCujoo,2
2022,Jun,Thursday,6:00 - 7:59,Genius Live Plus,1
2022,Jun,Thursday,6:00 - 7:59,MyCujoo,1
2022,Jun,Thursday,6:00 - 7:59,Third Party,25
2022,Jun,Thursday,8:00 - 9:59,Genius Live Plus,2
2022,Jun,Thursday,8:00 - 9:59,MyCujoo,2
2022,Jun,Thursday,8:00 - 9:59,Third Party,31
2022,Jun,Friday,00:00 - 1:59,Genius Live Plus,4
2022,Jun,Friday,00:00 - 1:59,MyCujoo,10
2022,Jun,Friday,00:00 - 1:59,Third Party,7
2022,Jun,Friday,10:00 - 11:59,Genius Live Plus,3
2022,Jun,Friday,10:00 - 11:59,Third Party,48
2022,Jun,Friday,12:00 - 13:59,MyCujoo,1
2022,Jun,Friday,12:00 - 13:59,Third Party,40
2022,Jun,Friday,14:00 - 15:59,Genius Live Plus,1
2022,Jun,Friday,14:00 - 15:59,Third Party,24
2022,Jun,Friday,16:00 - 17:59,Third Party,19
2022,Jun,Friday,18:00 - 19:59,MyCujoo,6
2022,Jun,Friday,18:00 - 19:59,Third Party,23
2022,Jun,Friday,2:00 - 3:59,Genius Live Plus,1
2022,Jun,Friday,2:00 - 3:59,Genius Live Production,1
2022,Jun,Friday,2:00 - 3:59,Third Party,4
2022,Jun,Friday,20:00 - 21:59,Genius Live Production,11
2022,Jun,Friday,20:00 - 21:59,MyCujoo,1
2022,Jun,Friday,20:00 - 21:59,Third Party,6
2022,Jun,Friday,22:00 - 23:59,Genius Live Production,5
2022,Jun,Friday,22:00 - 23:59,MyCujoo,38
2022,Jun,Friday,22:00 - 23:59,Third Party,34
2022,Jun,Friday,6:00 - 7:59,Genius Live Plus,1
2022,Jun,Friday,6:00 - 7:59,MyCujoo,2
2022,Jun,Friday,6:00 - 7:59,Third Party,23
2022,Jun,Friday,8:00 - 9:59,Genius Live Plus,3
2022,Jun,Friday,8:00 - 9:59,MyCujoo,2
2022,Jun,Friday,8:00 - 9:59,Third Party,30
2022,Jun,Saturday,00:00 - 1:59,Genius Live Production,8
2022,Jun,Saturday,00:00 - 1:59,MyCujoo,28
2022,Jun,Saturday,00:00 - 1:59,Third Party,35
2022,Jun,Saturday,10:00 - 11:59,Genius Live Plus,7
2022,Jun,Saturday,10:00 - 11:59,MyCujoo,4
2022,Jun,Saturday,10:00 - 11:59,Third Party,41
2022,Jun,Saturday,12:00 - 13:59,Genius Live Plus,13
2022,Jun,Saturday,12:00 - 13:59,MyCujoo,10
2022,Jun,Saturday,12:00 - 13:59,Third Party,54
2022,Jun,Saturday,14:00 - 15:59,Genius Live Plus,2
2022,Jun,Saturday,14:00 - 15:59,Third Party,30
2022,Jun,Saturday,16:00 - 17:59,Genius Live Plus,6
2022,Jun,Saturday,16:00 - 17:59,MyCujoo,2
2022,Jun,Saturday,16:00 - 17:59,Third Party,15
2022,Jun,Saturday,18:00 - 19:59,MyCujoo,85
2022,Jun,Saturday,18:00 - 19:59,Third Party,45
2022,Jun,Saturday,2:00 - 3:59,Genius Live Production,7
2022,Jun,Saturday,2:00 - 3:59,MyCujoo,7
2022,Jun,Saturday,2:00 - 3:59,Third Party,63
2022,Jun,Saturday,20:00 - 21:59,Genius Live Plus,3
2022,Jun,Saturday,20:00 - 21:59,Genius Live Production,11
2022,Jun,Saturday,20:00 - 21:59,MyCujoo,17
2022,Jun,Saturday,20:00 - 21:59,Third Party,18
2022,Jun,Saturday,22:00 - 23:59,Genius Live Plus,1
2022,Jun,Saturday,22:00 - 23:59,Genius Live Production,6
2022,Jun,Saturday,22:00 - 23:59,MyCujoo,74
2022,Jun,Saturday,22:00 - 23:59,Third Party,38
2022,Jun,Saturday,4:00 - 5:59,Genius Live Production,3
2022,Jun,Saturday,4:00 - 5:59,Third Party,23
2022,Jun,Saturday,6:00 - 7:59,Genius Live Plus,1
2022,Jun,Saturday,6:00 - 7:59,Genius Live Production,1
2022,Jun,Saturday,6:00 - 7:59,Third Party,61
2022,Jun,Saturday,8:00 - 9:59,Genius Live Plus,8
2022,Jun,Saturday,8:00 - 9:59,MyCujoo,7
2022,Jun,Saturday,8:00 - 9:59,Third Party,75
2022,Jul,Sunday,00:00 - 1:59,MyCujoo,20
2022,Jul,Sunday,00:00 - 1:59,Third Party,10
2022,Jul,Sunday,10:00 - 11:59,MyCujoo,2
2022,Jul,Sunday,10:00 - 11:59,Third Party,72
2022,Jul,Sunday,12:00 - 13:59,Genius Live Plus,3
2022,Jul,Sunday,12:00 - 13:59,MyCujoo,15
2022,Jul,Sunday,12:00 - 13:59,Third Party,67
2022,Jul,Sunday,14:00 - 15:59,Genius Live Production,6
2022,Jul,Sunday,14:00 - 15:59,MyCujoo,3
2022,Jul,Sunday,14:00 - 15:59,Third Party,44
2022,Jul,Sunday,16:00 - 17:59,Genius Live Production,3
2022,Jul,Sunday,16:00 - 17:59,MyCujoo,1
2022,Jul,Sunday,16:00 - 17:59,Third Party,22
2022,Jul,Sunday,18:00 - 19:59,Genius Live Plus,1
2022,Jul,Sunday,18:00 - 19:59,Genius Live Production,2
2022,Jul,Sunday,18:00 - 19:59,MyCujoo,21
2022,Jul,Sunday,18:00 - 19:59,Third Party,51
2022,Jul,Sunday,2:00 - 3:59,MyCujoo,5
2022,Jul,Sunday,2:00 - 3:59,Third Party,8
2022,Jul,Sunday,20:00 - 21:59,Genius Live Plus,3
2022,Jul,Sunday,20:00 - 21:59,MyCujoo,5
2022,Jul,Sunday,20:00 - 21:59,Third Party,25
2022,Jul,Sunday,22:00 - 23:59,Genius Live Plus,3
2022,Jul,Sunday,22:00 - 23:59,MyCujoo,3
2022,Jul,Sunday,22:00 - 23:59,Third Party,18
2022,Jul,Sunday,4:00 - 5:59,Third Party,10
2022,Jul,Sunday,6:00 - 7:59,MyCujoo,2
2022,Jul,Sunday,6:00 - 7:59,Third Party,32
2022,Jul,Sunday,8:00 - 9:59,MyCujoo,2
2022,Jul,Sunday,8:00 - 9:59,Third Party,96
2022,Jul,Monday,00:00 - 1:59,MyCujoo,6
2022,Jul,Monday,00:00 - 1:59,Third Party,3
2022,Jul,Monday,10:00 - 11:59,Third Party,24
2022,Jul,Monday,12:00 - 13:59,Third Party,20
2022,Jul,Monday,14:00 - 15:59,Third Party,9
2022,Jul,Monday,16:00 - 17:59,Third Party,1
2022,Jul,Monday,18:00 - 19:59,MyCujoo,1
2022,Jul,Monday,18:00 - 19:59,Third Party,16
2022,Jul,Monday,2:00 - 3:59,MyCujoo,1
2022,Jul,Monday,2:00 - 3:59,Third Party,2
2022,Jul,Monday,20:00 - 21:59,Third Party,10
2022,Jul,Monday,22:00 - 23:59,MyCujoo,1
2022,Jul,Monday,22:00 - 23:59,Third Party,15
2022,Jul,Monday,6:00 - 7:59,Third Party,25
2022,Jul,Monday,8:00 - 9:59,Third Party,25
2022,Jul,Tuesday,00:00 - 1:59,Third Party,9
2022,Jul,Tuesday,10:00 - 11:59,MyCujoo,1
2022,Jul,Tuesday,10:00 - 11:59,Third Party,27
2022,Jul,Tuesday,12:00 - 13:59,Genius Live Plus,1
2022,Jul,Tuesday,12:00 - 13:59,Third Party,25
2022,Jul,Tuesday,14:00 - 15:59,Third Party,9
2022,Jul,Tuesday,16:00 - 17:59,Third Party,2
2022,Jul,Tuesday,18:00 - 19:59,MyCujoo,3
2022,Jul,Tuesday,18:00 - 19:59,Third Party,16
2022,Jul,Tuesday,20:00 - 21:59,Third Party,6
2022,Jul,Tuesday,22:00 - 23:59,MyCujoo,5
2022,Jul,Tuesday,22:00 - 23:59,Third Party,19
2022,Jul,Tuesday,6:00 - 7:59,Third Party,29
2022,Jul,Tuesday,8:00 - 9:59,Third Party,34
2022,Jul,Wednesday,00:00 - 1:59,MyCujoo,1
2022,Jul,Wednesday,00:00 - 1:59,Third Party,13
2022,Jul,Wednesday,10:00 - 11:59,Genius Live Plus,6
2022,Jul,Wednesday,10:00 - 11:59,MyCujoo,1
2022,Jul,Wednesday,10:00 - 11:59,Third Party,32
2022,Jul,Wednesday,12:00 - 13:59,Genius Live Plus,4
2022,Jul,Wednesday,12:00 - 13:59,MyCujoo,1
2022,Jul,Wednesday,12:00 - 13:59,Third Party,42
2022,Jul,Wednesday,14:00 - 15:59,Genius Live Plus,1
2022,Jul,Wednesday,14:00 - 15:59,Third Party,22
2022,Jul,Wednesday,16:00 - 17:59,Third Party,13
2022,Jul,Wednesday,18:00 - 19:59,MyCujoo,7
2022,Jul,Wednesday,18:00 - 19:59,Third Party,28
2022,Jul,Wednesday,2:00 - 3:59,Third Party,5
2022,Jul,Wednesday,20:00 - 21:59,Third Party,10
2022,Jul,Wednesday,22:00 - 23:59,MyCujoo,11
2022,Jul,Wednesday,22:00 - 23:59,Third Party,17
2022,Jul,Wednesday,6:00 - 7:59,Third Party,28
2022,Jul,Wednesday,8:00 - 9:59,MyCujoo,2
2022,Jul,Wednesday,8:00 - 9:59,Third Party,26
2022,Jul,Thursday,00:00 - 1:59,MyCujoo,6
2022,Jul,Thursday,00:00 - 1:59,Third Party,12
2022,Jul,Thursday,10:00 - 11:59,Third Party,27
2022,Jul,Thursday,12:00 - 13:59,Genius Live Plus,1
2022,Jul,Thursday,12:00 - 13:59,Third Party,30
2022,Jul,Thursday,14:00 - 15:59,Third Party,26
2022,Jul,Thursday,16:00 - 17:59,Third Party,15
2022,Jul,Thursday,18:00 - 19:59,MyCujoo,1
2022,Jul,Thursday,18:00 - 19:59,Third Party,23
2022,Jul,Thursday,2:00 - 3:59,MyCujoo,2
2022,Jul,Thursday,2:00 - 3:59,Third Party,3
2022,Jul,Thursday,20:00 - 21:59,Third Party,8
2022,Jul,Thursday,22:00 - 23:59,MyCujoo,2
2022,Jul,Thursday,22:00 - 23:59,Third Party,10
2022,Jul,Thursday,6:00 - 7:59,Third Party,20
2022,Jul,Thursday,8:00 - 9:59,Third Party,28
2022,Jul,Friday,00:00 - 1:59,MyCujoo,4
2022,Jul,Friday,00:00 - 1:59,Third Party,17
2022,Jul,Friday,10:00 - 11:59,Genius Live Plus,3
2022,Jul,Friday,10:00 - 11:59,MyCujoo,1
2022,Jul,Friday,10:00 - 11:59,Third Party,62
2022,Jul,Friday,12:00 - 13:59,Genius Live Plus,3
2022,Jul,Friday,12:00 - 13:59,MyCujoo,1
2022,Jul,Friday,12:00 - 13:59,Third Party,65
2022,Jul,Friday,14:00 - 15:59,MyCujoo,1
2022,Jul,Friday,14:00 - 15:59,Third Party,41
2022,Jul,Friday,16:00 - 17:59,Third Party,25
2022,Jul,Friday,18:00 - 19:59,MyCujoo,2
2022,Jul,Friday,18:00 - 19:59,Third Party,23
2022,Jul,Friday,2:00 - 3:59,MyCujoo,2
2022,Jul,Friday,2:00 - 3:59,Third Party,3
2022,Jul,Friday,20:00 - 21:59,Genius Live Plus,1
2022,Jul,Friday,20:00 - 21:59,MyCujoo,1
2022,Jul,Friday,20:00 - 21:59,Third Party,15
2022,Jul,Friday,22:00 - 23:59,Genius Live Plus,2
2022,Jul,Friday,22:00 - 23:59,MyCujoo,23
2022,Jul,Friday,22:00 - 23:59,Third Party,42
2022,Jul,Friday,6:00 - 7:59,Third Party,30
2022,Jul,Friday,8:00 - 9:59,Third Party,29
2022,Jul,Saturday,00:00 - 1:59,MyCujoo,11
2022,Jul,Saturday,00:00 - 1:59,Third Party,28
2022,Jul,Saturday,10:00 - 11:59,Genius Live Plus,11
2022,Jul,Saturday,10:00 - 11:59,MyCujoo,2
2022,Jul,Saturday,10:00 - 11:59,Third Party,58
2022,Jul,Saturday,12:00 - 13:59,Genius Live Plus,17
2022,Jul,Saturday,12:00 - 13:59,MyCujoo,5
2022,Jul,Saturday,12:00 - 13:59,Third Party,57
2022,Jul,Saturday,14:00 - 15:59,Genius Live Plus,2
2022,Jul,Saturday,14:00 - 15:59,MyCujoo,1
2022,Jul,Saturday,14:00 - 15:59,Third Party,39
2022,Jul,Saturday,16:00 - 17:59,Genius Live Production,1
2022,Jul,Saturday,16:00 - 17:59,MyCujoo,5
2022,Jul,Saturday,16:00 - 17:59,Third Party,26
2022,Jul,Saturday,18:00 - 19:59,Genius Live Plus,1
2022,Jul,Saturday,18:00 - 19:59,MyCujoo,60
2022,Jul,Saturday,18:00 - 19:59,Third Party,55
2022,Jul,Saturday,2:00 - 3:59,MyCujoo,6
2022,Jul,Saturday,2:00 - 3:59,Third Party,51
2022,Jul,Saturday,20:00 - 21:59,Genius Live Plus,2
2022,Jul,Saturday,20:00 - 21:59,MyCujoo,8
2022,Jul,Saturday,20:00 - 21:59,Third Party,35
2022,Jul,Saturday,22:00 - 23:59,Genius Live Plus,6
2022,Jul,Saturday,22:00 - 23:59,MyCujoo,36
2022,Jul,Saturday,22:00 - 23:59,Third Party,34
2022,Jul,Saturday,4:00 - 5:59,Third Party,21
2022,Jul,Saturday,6:00 - 7:59,Third Party,79
2022,Jul,Saturday,8:00 - 9:59,MyCujoo,5
2022,Jul,Saturday,8:00 - 9:59,Third Party,94
2022,Aug,Sunday,00:00 - 1:59,MyCujoo,1
2022,Aug,Sunday,00:00 - 1:59,NFL,2
2022,Aug,Sunday,00:00 - 1:59,Third Party,5
2022,Aug,Sunday,10:00 - 11:59,MyCujoo,2
2022,Aug,Sunday,10:00 - 11:59,Third Party,38
2022,Aug,Sunday,12:00 - 13:59,Genius Live Plus,13
2022,Aug,Sunday,12:00 - 13:59,Genius Live Production,2
2022,Aug,Sunday,12:00 - 13:59,MyCujoo,6
2022,Aug,Sunday,12:00 - 13:59,Third Party,38
2022,Aug,Sunday,14:00 - 15:59,Genius Live Plus,1
2022,Aug,Sunday,14:00 - 15:59,Genius Live Production,2
2022,Aug,Sunday,14:00 - 15:59,MyCujoo,8
2022,Aug,Sunday,14:00 - 15:59,Third Party,26
2022,Aug,Sunday,16:00 - 17:59,Genius Live Production,3
2022,Aug,Sunday,16:00 - 17:59,NFL,1
2022,Aug,Sunday,16:00 - 17:59,Third Party,16
2022,Aug,Sunday,18:00 - 19:59,MyCujoo,16
2022,Aug,Sunday,18:00 - 19:59,Third Party,32
2022,Aug,Sunday,2:00 - 3:59,NFL,2
2022,Aug,Sunday,2:00 - 3:59,Third Party,7
2022,Aug,Sunday,20:00 - 21:59,Genius Live Plus,2
2022,Aug,Sunday,20:00 - 21:59,NFL,1
2022,Aug,Sunday,20:00 - 21:59,Third Party,16
2022,Aug,Sunday,22:00 - 23:59,Genius Live Plus,2
2022,Aug,Sunday,22:00 - 23:59,NFL,1
2022,Aug,Sunday,22:00 - 23:59,Third Party,9
2022,Aug,Sunday,4:00 - 5:59,Third Party,4
2022,Aug,Sunday,6:00 - 7:59,Third Party,20
2022,Aug,Sunday,8:00 - 9:59,MyCujoo,2
2022,Aug,Sunday,8:00 - 9:59,Third Party,44
2022,Aug,Monday,00:00 - 1:59,NFL,1
2022,Aug,Monday,00:00 - 1:59,Third Party,3
2022,Aug,Monday,10:00 - 11:59,Third Party,24
2022,Aug,Monday,12:00 - 13:59,Genius Live Plus,1
2022,Aug,Monday,12:00 - 13:59,Third Party,26
2022,Aug,Monday,14:00 - 15:59,Third Party,7
2022,Aug,Monday,16:00 - 17:59,Third Party,2
2022,Aug,Monday,18:00 - 19:59,MyCujoo,2
2022,Aug,Monday,18:00 - 19:59,Third Party,30
2022,Aug,Monday,2:00 - 3:59,Third Party,2
2022,Aug,Monday,20:00 - 21:59,Third Party,14
2022,Aug,Monday,22:00 - 23:59,MyCujoo,3
2022,Aug,Monday,22:00 - 23:59,Third Party,15
2022,Aug,Monday,6:00 - 7:59,Third Party,16
2022,Aug,Monday,8:00 - 9:59,Third Party,27
2022,Aug,Tuesday,00:00 - 1:59,NFL,1
2022,Aug,Tuesday,00:00 - 1:59,Third Party,13
2022,Aug,Tuesday,10:00 - 11:59,Third Party,25
2022,Aug,Tuesday,12:00 - 13:59,Third Party,23
2022,Aug,Tuesday,14:00 - 15:59,MyCujoo,1
2022,Aug,Tuesday,14:00 - 15:59,Third Party,8
2022,Aug,Tuesday,16:00 - 17:59,Third Party,4
2022,Aug,Tuesday,18:00 - 19:59,Third Party,19
2022,Aug,Tuesday,20:00 - 21:59,Third Party,3
2022,Aug,Tuesday,22:00 - 23:59,Genius Live Plus,2
2022,Aug,Tuesday,22:00 - 23:59,MyCujoo,2
2022,Aug,Tuesday,22:00 - 23:59,Third Party,15
2022,Aug,Tuesday,6:00 - 7:59,Third Party,21
2022,Aug,Tuesday,8:00 - 9:59,Third Party,30
2022,Aug,Wednesday,00:00 - 1:59,Genius Live Production,1
2022,Aug,Wednesday,00:00 - 1:59,Third Party,14
2022,Aug,Wednesday,10:00 - 11:59,Third Party,27
2022,Aug,Wednesday,12:00 - 13:59,MyCujoo,8
2022,Aug,Wednesday,12:00 - 13:59,Third Party,17
2022,Aug,Wednesday,14:00 - 15:59,Third Party,8
2022,Aug,Wednesday,16:00 - 17:59,MyCujoo,3
2022,Aug,Wednesday,16:00 - 17:59,Third Party,1
2022,Aug,Wednesday,18:00 - 19:59,MyCujoo,13
2022,Aug,Wednesday,18:00 - 19:59,Third Party,7
2022,Aug,Wednesday,2:00 - 3:59,Genius Live Production,1
2022,Aug,Wednesday,2:00 - 3:59,Third Party,3
2022,Aug,Wednesday,22:00 - 23:59,MyCujoo,4
2022,Aug,Wednesday,22:00 - 23:59,Third Party,7
2022,Aug,Wednesday,6:00 - 7:59,Third Party,13
2022,Aug,Wednesday,8:00 - 9:59,MyCujoo,3
2022,Aug,Wednesday,8:00 - 9:59,Third Party,28
2022,Aug,Thursday,00:00 - 1:59,Third Party,10
2022,Aug,Thursday,10:00 - 11:59,Third Party,18
2022,Aug,Thursday,12:00 - 13:59,Genius Live Plus,1
2022,Aug,Thursday,12:00 - 13:59,MyCujoo,2
